gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Female,E,Medium,Unemployed,0,29,1,10145,38.77083633,1,0.508406610128769,396.2371925432811,201.44960786786987,0.5426253330104142,3-Standard (20-80%)
Male,B,Large,Housewife,1,34,2,21350,37.74768396,1,0.4199937638563939,305.5971985185486,128.34891762977483,0.2559134576572213,3-Standard (20-80%)
Female,C,Large,Housewife,1,38,0,29485,290.1327193,1,0.6501826458151988,350.39296937121156,227.81942790081825,0.6155647049325906,3-Standard (20-80%)
Male,D,Medium,Employed,0,21,8,37220,249.7835716,1,0.8155224121936665,668.5640669814369,545.2289806107094,0.9654476467264067,1-Highest Review (Top 5%)
Female,B,Small,Housewife,0,21,10,10305,66.46782671,1,0.5975761789659584,395.9341831706289,236.60083630111228,0.6382094130943732,3-Standard (20-80%)
Female,D,Large,Self-employed,0,50,0,25670,28.38649426,1,0.3178336422793422,280.91348989864,89.28375765988596,0.08173891983531122,4-Low Risk (Bottom 20%)
Male,C,Small,Employed,0,24,1,9785,68.85387998,1,0.625223329473387,536.0070791229853,335.124130630578,0.8088318398320821,2-Medium Review (80-95%)
Male,C,Medium,Housewife,1,54,0,24160,38.06772,1,0.4021230957259831,290.6901528112276,116.89322414550993,0.20206668281262613,3-Standard (20-80%)
Female,A,Medium,Retired,1,69,4,1285,71.62174491,1,0.12849328289947817,603.6756766031707,77.56826949330511,0.04206022442883668,4-Low Risk (Bottom 20%)
Male,B,Medium,Employed,1,42,3,29105,189.9730181,1,0.5034963277184207,466.5811155246575,234.92187824942926,0.6338903689351739,3-Standard (20-80%)
Male,D,Small,Unemployed,0,44,2,14845,256.6405915,1,0.6382414141390319,532.666429976514,339.9697755325999,0.8143618309518044,2-Medium Review (80-95%)
Male,C,Medium,Self-employed,1,50,14,6670,34.93212226,1,0.22490132394825035,326.189225553773,73.360388684698,0.03152498587228546,4-Low Risk (Bottom 20%)
Male,D,Large,Employed,1,39,6,33210,178.2443114,1,0.5267528562501699,377.39845132394026,198.79571217927625,0.5337854201985953,3-Standard (20-80%)
Male,A,Small,Self-employed,1,23,1,23935,216.4916013,1,0.7080657521709098,663.7298404006132,469.9643686815381,0.929563251796238,2-Medium Review (80-95%)
Male,A,Large,Unemployed,1,32,4,11965,94.29603751,1,0.5001167025400212,502.8944695309262,251.50592382741993,0.6705416969403407,3-Standard (20-80%)
Female,B,Small,Unemployed,1,30,15,7120,238.240414,1,0.5646929524608543,516.3402869854293,291.5737211322869,0.7482037620085573,3-Standard (20-80%)
Male,E,Large,Employed,0,30,0,18760,291.3194903,1,0.7525469600737951,484.41621777141717,364.5459520943255,0.8412044885767337,2-Medium Review (80-95%)
Male,D,Small,Unemployed,0,22,14,15480,213.2556548,1,0.7730487247674921,688.2134160216763,532.0225036234364,0.9599983854040527,1-Highest Review (Top 5%)
Female,B,Small,Housewife,0,20,12,22200,88.29014956,1,0.6695409764119039,419.31477008025354,280.74842058346593,0.7302413820941309,3-Standard (20-80%)
Male,D,Small,Unemployed,0,28,1,24700,112.8034383,1,0.6966324577653917,522.7005415748279,364.13016295257364,0.8405182852991039,2-Medium Review (80-95%)
Male,A,Large,Employed,1,62,12,27760,84.9609991,1,0.3275725118630419,294.51700224352237,96.47567421128377,0.1097521595220796,4-Low Risk (Bottom 20%)
Male,A,Large,Housewife,1,47,9,25815,76.98652096,1,0.3865285446807118,279.5252803701897,108.04449982295736,0.15911843061273917,4-Low Risk (Bottom 20%)
Male,B,Medium,Self-employed,1,50,13,49540,30.62119248,1,0.2574511385896795,341.5585098730169,87.93462726180248,0.07649148300637765,4-Low Risk (Bottom 20%)
Female,C,Small,Employed,1,28,2,13955,285.6217445,1,0.6835446848946403,493.7106479029222,337.4732892499316,0.8119399370307581,2-Medium Review (80-95%)
Female,C,Medium,Housewife,1,26,9,16675,50.56640552,1,0.4928897363703045,304.7408199795214,150.20362242097673,0.35161863243723257,3-Standard (20-80%)
Male,E,Large,Employed,1,58,5,9255,106.5583041,1,0.43443585679956626,321.7669687255199,139.7871087480705,0.3075401630741907,3-Standard (20-80%)
Male,B,Large,Employed,1,32,2,23020,141.0368682,1,0.5365562470138602,430.1018915541094,230.7738567658352,0.6228707515944135,3-Standard (20-80%)
Male,A,Large,Employed,1,30,1,21720,223.3475567,1,0.608842407137087,504.3726757709029,307.08347401053004,0.7723016065229676,3-Standard (20-80%)
Male,E,Large,Employed,1,47,1,11545,124.3443471,1,0.477275446731691,347.9219574801774,166.05460768411606,0.4165253895212723,3-Standard (20-80%)
Female,C,Medium,Employed,0,24,3,2505,136.1308048,1,0.6432440893685524,562.1558746633053,361.6034436809799,0.8380963913780577,2-Medium Review (80-95%)
Male,D,Medium,Unemployed,0,22,1,7440,35.02446355,1,0.6585557552998853,609.3271575303459,401.2759064521291,0.8766045047226931,2-Medium Review (80-95%)
Male,C,Medium,Self-employed,1,67,1,34205,162.666477,1,0.45471616985059,409.10524610346926,186.02677057395255,0.49176556066844274,3-Standard (20-80%)
Female,E,Medium,Housewife,0,33,7,48270,276.3355652,1,0.6953087919379541,361.0516156804561,251.04236272602444,0.6696536691692904,3-Standard (20-80%)
Female,A,Medium,Employed,1,59,0,10985,200.6565503,1,0.3853671918215323,374.9927528310142,144.50990411191387,0.32703640913861304,3-Standard (20-80%)
Male,A,Medium,Employed,1,23,8,9005,65.3447011,1,0.5308901941781857,503.4150905980558,267.2581351998308,0.7057398885928796,3-Standard (20-80%)
Female,E,Medium,Employed,0,27,3,11770,124.2334338,1,0.6143244492244214,431.40030688832366,265.0197559244158,0.7011382901428918,3-Standard (20-80%)
Male,D,Small,Employed,1,25,8,21270,282.3344767,1,0.7674418209576597,514.9837652007207,395.2200785292729,0.8711552434003391,2-Medium Review (80-95%)
Male,A,Small,Housewife,1,43,7,6020,118.8510133,1,0.40956182818144404,342.43066135843344,140.24652769134096,0.3092758537176072,3-Standard (20-80%)
Male,B,Large,Employed,0,47,1,22845,63.53336338,1,0.3953102956859787,367.601207662955,145.3165420957656,0.33066925002018244,3-Standard (20-80%)
Male,E,Medium,Self-employed,0,69,0,7615,50.40601234,1,0.3464632053180535,334.91369181683444,116.03527117176321,0.19790909824816338,4-Low Risk (Bottom 20%)
Male,A,Large,Housewife,1,56,2,19855,82.67020711,1,0.40478925124476267,299.6686960781116,121.30266710695315,0.22390409300072656,3-Standard (20-80%)
Male,E,Small,Self-employed,0,25,10,2725,64.12305444,1,0.5301718554199567,402.84561343473035,213.57740632248164,0.5778235246629531,3-Standard (20-80%)
Male,A,Medium,Employed,0,39,6,18365,84.00797156,1,0.3787376627401241,399.30571692411513,151.232113946609,0.35569548720432714,3-Standard (20-80%)
Male,B,Small,Unemployed,0,24,7,6185,139.637282,1,0.702395761777231,698.8982729488822,490.9031848327212,0.9415112618067328,2-Medium Review (80-95%)
Male,A,Medium,Employed,0,20,7,23980,205.4307964,1,0.7541072212975867,728.4955394598448,549.36374698975,0.9669411479777186,1-Highest Review (Top 5%)
Male,C,Small,Employed,1,39,7,7005,33.76301929,1,0.3098250726157762,330.6842710163077,102.45427828052256,0.13336562525228063,4-Low Risk (Bottom 20%)
Male,E,Small,Retired,1,60,10,7850,275.0923407,1,0.2900624959515989,601.1984627197664,174.38512665875973,0.45035117461855173,3-Standard (20-80%)
Male,C,Large,Retired,1,67,7,23980,75.62345843,1,0.18921811197463573,559.3321141603003,105.83576660819344,0.14850246225881972,4-Low Risk (Bottom 20%)
Male,A,Small,Unemployed,0,20,1,19780,61.79475865,1,0.7126868184879855,703.0337178980366,501.0428636985316,0.947000888027771,2-Medium Review (80-95%)
Male,E,Small,Self-employed,1,30,3,1835,125.1320458,1,0.5385778222019965,424.39294916279255,228.5686303179794,0.6177847743602164,3-Standard (20-80%)
Male,E,Small,Housewife,0,26,0,13975,23.6720664,1,0.6374414653553065,376.93796194577413,240.27588681075704,0.6459998385404052,3-Standard (20-80%)
Female,E,Medium,Unemployed,0,18,5,21425,66.06668352,1,0.7468751802054264,585.0422805554804,436.95355871766805,0.9056672317752482,2-Medium Review (80-95%)
Female,C,Large,Employed,0,47,5,7710,106.5583041,1,0.3901672226822455,364.6447799021767,142.272441040011,0.31738919835311213,3-Standard (20-80%)
Male,A,Small,Employed,0,29,3,8310,190.0515645,1,0.5831693795690501,573.7878913927817,334.61552862776205,0.8081052716557682,2-Medium Review (80-95%)
Male,C,Medium,Employed,0,21,3,9640,276.9950185,1,0.81585880488764,827.8273156877691,675.3902044303663,0.9920077500605473,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,28,0,38995,162.9324677,1,0.7169973416508705,693.9546015935529,497.56360456896635,0.9451441026883023,2-Medium Review (80-95%)
Female,B,Large,Unemployed,0,40,5,31745,62.72127383,1,0.42455871897494685,392.8254889882345,166.77748638555192,0.4193912973278437,3-Standard (20-80%)
Male,A,Large,Employed,1,28,7,31355,275.0923407,1,0.7005059629176621,544.2175716303324,381.2276540516177,0.8580366513280052,2-Medium Review (80-95%)
Female,C,Large,Self-employed,1,43,6,5815,167.9366556,1,0.3597725330576803,365.21456112902587,131.39416776693866,0.27072737547428755,3-Standard (20-80%)
Female,C,Large,Housewife,1,42,1,20235,78.33993486,1,0.4157125777285846,266.6326173613982,110.84253266982621,0.1723581173811254,4-Low Risk (Bottom 20%)
Male,A,Medium,Employed,1,27,2,19645,59.92134979,1,0.5018400056746426,460.4613623773829,231.0779327084195,0.6236376846694115,3-Standard (20-80%)
Male,B,Medium,Employed,1,36,14,22480,222.2151274,1,0.47054599696588023,428.4463817310036,201.6037298380392,0.542948252199887,3-Standard (20-80%)
Male,E,Medium,Unemployed,0,27,4,25765,210.189841,1,0.7825578341850562,650.4237436073297,508.9941960998882,0.9507548236053928,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,28,8,28800,59.8409496,1,0.5831683197061625,488.4245421440352,284.8337195453887,0.7363364817954307,3-Standard (20-80%)
Male,A,Large,Employed,0,52,10,17510,169.5291484,1,0.39866961148615354,367.765645388153,146.61698696484947,0.3362396060385888,3-Standard (20-80%)
Male,C,Medium,Unemployed,0,31,2,28520,259.0040603,1,0.7364463988427837,656.6072533487484,483.5560471827371,0.9372729474449019,2-Medium Review (80-95%)
Male,B,Large,Housewife,1,32,3,29575,68.85387998,1,0.5159716251658434,344.74007894715965,177.87609879416712,0.4625817389198353,3-Standard (20-80%)
Female,B,Large,Unemployed,1,41,13,5715,201.6569069,1,0.408398143494825,412.54460990906364,168.4824527956584,0.426091870509405,3-Standard (20-80%)
Male,D,Small,Housewife,0,33,8,48285,260.3601885,1,0.6935581857628974,397.5083257819644,275.695153254986,0.7210381851941552,3-Standard (20-80%)
Female,A,Large,Unemployed,1,44,0,18190,189.9730181,1,0.48746024000954913,448.8772491320473,218.80981159673397,0.5934447404537014,3-Standard (20-80%)
Male,E,Small,Housewife,1,47,1,5490,239.4551701,1,0.602912213612947,366.9762301939308,221.2544512895572,0.5993380156615807,3-Standard (20-80%)
Male,A,Medium,Employed,0,37,5,9895,190.0515645,1,0.4543660150171038,497.36782550121274,225.98703687070827,0.6104383627997094,3-Standard (20-80%)
Female,E,Small,Employed,0,22,5,26315,212.4247054,1,0.7924595267854804,554.3608214563166,439.3085142396828,0.9072414628239283,2-Medium Review (80-95%)
Male,D,Medium,Employed,1,36,1,8400,125.1320458,1,0.4514116048357718,377.7897099699154,170.5386592679603,0.4333575522725438,3-Standard (20-80%)
Male,D,Small,Employed,1,28,13,18950,84.22903844,1,0.5120634753111347,358.448173050621,183.548217211228,0.48357148623556956,3-Standard (20-80%)
Male,D,Medium,Employed,1,43,0,24115,222.2151274,1,0.5588318627153644,423.81073695188695,236.83894356959433,0.6388956163720029,3-Standard (20-80%)
Male,A,Medium,Housewife,0,28,8,27925,249.8117276,1,0.7045300573734563,491.51822171345077,346.2893609438767,0.8216678776136271,2-Medium Review (80-95%)
Female,A,Medium,Housewife,1,42,11,15445,71.66099406,1,0.2866029719163988,245.92238032645054,70.48208506231565,0.02522806167756519,4-Low Risk (Bottom 20%)
Male,A,Medium,Unemployed,0,29,1,29350,270.874006,1,0.7487596412977079,712.5135998288006,533.5014274275513,0.9609671429724711,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,35,3,4710,29.94861261,1,0.3609935852191463,364.4361010245517,131.55909469213992,0.2712521191571809,3-Standard (20-80%)
Male,A,Large,Employed,0,33,2,48400,270.7883545,1,0.6549012344636118,563.2432086625558,368.8686726563535,0.8456849923306693,2-Medium Review (80-95%)
Male,A,Small,Housewife,0,27,4,6965,149.997808,1,0.6441638821163862,515.920939503741,332.33763525586306,0.80576410753209,2-Medium Review (80-95%)
Female,B,Small,Employed,1,40,4,30375,88.29014956,1,0.4018881248569672,346.14151397927816,139.1101639882838,0.3048357148623557,3-Standard (20-80%)
Male,A,Medium,Housewife,1,30,1,43845,24.84670738,1,0.48469005152598654,380.56987959622893,184.4584345507347,0.48655848873819324,3-Standard (20-80%)
Male,C,Small,Unemployed,1,24,13,7435,148.9956325,1,0.6758230751780822,616.8076544502206,416.85284582392796,0.8910147735529184,2-Medium Review (80-95%)
Female,B,Medium,Employed,1,29,13,32545,73.18307109,1,0.4206254890051489,346.65178359411783,145.81057598878286,0.3327682247517559,3-Standard (20-80%)
Male,A,Medium,Self-employed,1,37,2,4185,112.8034383,1,0.34502041338830436,429.9262000966489,148.33331528380867,0.3441107612819892,3-Standard (20-80%)
Male,A,Medium,Housewife,1,55,15,46630,212.4247054,1,0.4796014174596824,379.90436122185054,182.2026701411147,0.4792524420763704,3-Standard (20-80%)
Male,E,Large,Self-employed,1,48,12,5570,78.33993486,1,0.3123817966133618,288.3742531492485,90.08286729579865,0.08412044885767336,4-Low Risk (Bottom 20%)
Male,E,Medium,Unemployed,0,28,12,11470,33.26093405,1,0.5089869245430312,413.27982159721705,210.3540253704601,0.5695487204327118,3-Standard (20-80%)
Male,A,Medium,Housewife,1,20,2,30260,61.11231366,1,0.6956666522426768,520.878427041934,362.35775156569355,0.8389036893517398,2-Medium Review (80-95%)
Female,C,Small,Self-employed,1,20,1,28925,169.5291484,1,0.7226534668139556,581.5658698495122,420.2705920274237,0.8935577621700169,2-Medium Review (80-95%)
Male,E,Large,Self-employed,1,28,5,2245,284.2162652,1,0.6989615248232328,522.5575071890474,365.24759203268405,0.8421328812464681,2-Medium Review (80-95%)
Male,C,Small,Unemployed,0,28,0,7350,222.6929824,1,0.7273973327612243,707.3440263794649,514.5201581330078,0.9530556228303867,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,1,35,5,7860,284.1301175,1,0.514494427010452,513.9480489920746,264.4234069793172,0.6998062484863163,3-Standard (20-80%)
Male,A,Small,Housewife,0,39,4,6280,211.8309492,1,0.5209500725808596,447.5444263898442,233.1483014109485,0.6292080406878179,3-Standard (20-80%)
Male,E,Medium,Self-employed,0,20,0,7545,237.675525,1,0.7957690137921444,743.2285067653694,591.4382158508861,0.9790102526842658,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,1,58,4,6280,139.637282,1,0.5188370797101249,406.2125851428571,210.75815141702046,0.5709211269879713,3-Standard (20-80%)
Female,A,Medium,Unemployed,0,25,0,1740,259.0040603,1,0.7406342318952824,751.0180545303446,556.2296799565711,0.9693226770000807,1-Highest Review (Top 5%)
Female,A,Small,Self-employed,1,32,8,6145,240.0004036,1,0.42763616692141604,412.69189143406476,176.48197857241263,0.45717284249616535,3-Standard (20-80%)
Male,C,Small,Unemployed,0,21,1,16330,65.2951547,1,0.7306105032623748,676.0760442376416,493.9482589240988,0.943489141842254,2-Medium Review (80-95%)
Male,C,Medium,Unemployed,0,18,7,20490,223.3475567,1,0.8304598396026048,890.6297413621851,739.6322321569496,0.9974973762815855,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,30,4,6890,282.3344767,1,0.655543594794385,577.537919189819,378.601283675763,0.8555340276095907,2-Medium Review (80-95%)
Male,E,Large,Employed,0,21,7,11290,270.7883545,1,0.826705032507298,641.3448357210698,530.2030032631747,0.9592718172277388,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,1,31,6,2225,202.5335882,1,0.6164636279825957,511.9481967765979,315.59744272404936,0.7848550900137241,3-Standard (20-80%)
Male,E,Small,Employed,1,18,2,20655,61.69063654,1,0.7273218711361873,516.5734002841463,375.71513207384794,0.8522644708161783,2-Medium Review (80-95%)
Male,B,Small,Housewife,1,41,4,9315,20.3350899,1,0.3536799135332148,331.5142875454248,117.24994455409116,0.20416565754419957,3-Standard (20-80%)
Male,B,Medium,Unemployed,0,18,6,8535,149.997808,1,0.7682732225638236,889.3935106393624,683.2972185462553,0.9929765076289658,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,27,4,4890,128.5434648,1,0.5780088405634297,594.3523282356197,343.54090012964554,0.8183983208202147,2-Medium Review (80-95%)
Male,B,Medium,Self-employed,0,36,0,26190,138.5066713,1,0.4732889482390136,455.1404771694275,215.41295774052114,0.58359570517478,3-Standard (20-80%)
Male,E,Large,Employed,0,26,0,8355,202.5335882,1,0.73103371186828,547.9444775945724,400.56588535368587,0.8759586663437475,2-Medium Review (80-95%)
Male,E,Large,Employed,1,55,1,9390,171.3729361,1,0.4852504207179352,348.0106910431851,168.87233424304495,0.42742391216598047,3-Standard (20-80%)
Female,A,Medium,Employed,1,54,12,13085,222.6929824,1,0.34315275746183393,342.1684789685661,117.41605707458498,0.20517478001130218,3-Standard (20-80%)
Male,E,Small,Unemployed,0,22,3,22525,190.0515645,1,0.8383673438073858,730.1276472661956,612.1151762788962,0.983369661742149,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,1,19,0,9755,189.9730181,1,0.8145925095629268,779.4100841883753,634.9016164576607,0.9873254218131913,1-Highest Review (Top 5%)
Female,C,Medium,Self-employed,1,31,14,8470,64.12305444,1,0.2914637742043836,323.8343473651242,94.38598110005248,0.10163881488657464,4-Low Risk (Bottom 20%)
Male,E,Large,Unemployed,0,29,5,15390,148.5612071,1,0.6932222983465729,524.300576110147,363.45685039550835,0.8400339065148946,2-Medium Review (80-95%)
Male,D,Small,Housewife,0,40,6,13630,141.0368682,1,0.5143373686886387,331.4988900462882,170.5022668296122,0.4331960926778074,3-Standard (20-80%)
Male,A,Medium,Unemployed,1,41,10,21280,206.2302755,1,0.47675673058857126,466.2119145463649,222.26966814056328,0.6018810042786793,3-Standard (20-80%)
Female,B,Large,Self-employed,1,36,1,14820,91.55064058,1,0.33368583025557563,330.24323315903695,110.19748744295889,0.16912892548639702,4-Low Risk (Bottom 20%)
Male,E,Medium,Housewife,1,18,6,41610,222.735365,1,0.8567722462349482,621.9049985266744,532.830942532441,0.9606038588843142,1-Highest Review (Top 5%)
Female,A,Medium,Employed,0,36,12,34880,207.1446249,1,0.42974959031539745,382.932666543324,164.56515656537618,0.41022846532655205,3-Standard (20-80%)
Male,A,Small,Self-employed,1,43,15,22650,293.5560359,1,0.47474742013120347,438.12647490149976,207.99941365066547,0.5633728909340437,3-Standard (20-80%)
Male,C,Large,Self-employed,1,50,2,17450,109.6318854,1,0.3961440517373827,377.2997130067534,149.46503702984697,0.3481876160490837,3-Standard (20-80%)
