gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Male,B,Medium,Unemployed,0,18,6,8535,149.997808,1,0.7682732225638236,889.3935106393624,683.2972185462553,0.9929765076289658,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,0,19,12,17405,284.2162652,1,0.830829333410518,822.2122770124374,683.1180780321876,0.9929361427302817,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,19,2,12290,258.9237292,1,0.7934468037388531,860.9216605862084,683.0955398616728,0.9928957778315977,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,20,1,7455,218.9832303,1,0.8424073088737689,808.7764365564411,681.319181400028,0.9928554129329136,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,1,18,7,20505,270.4632326,1,0.8543102220173897,797.4503142239736,681.2699549925201,0.9928150480342295,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,20,5,40820,169.7885554,1,0.8566303084438179,795.2872017456592,681.2671209328049,0.9927746831355453,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,18,6,14580,272.9669948,1,0.8227640965861518,827.7675675230013,681.0574348763786,0.9927343182368612,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,25,3,22460,285.6217445,0,0.8317200890037441,818.7413181233967,680.9636019806343,0.9926939533381771,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,20,7,27895,295.7970919,1,0.8906188267272107,764.4156384087128,680.8029590114995,0.992653588439493,1-Highest Review (Top 5%)
Female,A,Small,Unemployed,1,18,5,17070,275.0923407,1,0.8205101537406753,829.5524227958468,680.6561859641699,0.9926132235408089,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,21,8,12925,260.3601885,1,0.8044913124393631,845.4004859768814,680.1173465004167,0.9925728586421249,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,21,3,20175,181.4165594,1,0.792383208009053,858.1494817675184,679.9832393142526,0.9925324937434407,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,22,2,16420,284.2162652,1,0.8735690697739206,778.2267364109549,679.8348061997119,0.9924921288447566,1-Highest Review (Top 5%)
Female,A,Small,Unemployed,0,18,0,22715,222.6929824,1,0.8160227074049033,832.8306561995365,679.608726881748,0.9924517639460725,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,19,0,6820,123.969842,1,0.7721970463499971,879.6048473466765,679.2282650762437,0.9924113990473884,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,1,24,3,5705,293.5560359,1,0.7951353745934612,853.7913003359296,678.8796654172477,0.9923710341487043,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,23,6,27475,237.675525,1,0.8096930875723021,838.0889622415177,678.594839497601,0.9923306692500202,1-Highest Review (Top 5%)
Female,B,Large,Unemployed,0,19,1,16260,258.9237292,1,0.8283177725128184,818.2765337567214,677.7929957408775,0.992290304351336,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,19,2,5955,249.8117276,1,0.8146735327120109,831.4049712914913,677.3236250763672,0.9922499394526519,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,18,0,13180,272.9669948,1,0.8649961854244617,782.4732267034667,676.8363562952687,0.9922095745539679,1-Highest Review (Top 5%)
Male,C,Medium,Employed,0,19,6,6380,259.0040603,1,0.8064855351625969,838.7940042639576,676.4752314199955,0.9921692096552838,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,18,4,43160,183.8950396,1,0.7961720332926521,849.269819515978,676.1648790181199,0.9921288447565997,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,0,19,2,8515,189.9730181,1,0.8057971085872351,838.7356745923117,675.8507814554489,0.9920884798579156,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,23,5,14030,218.9832303,1,0.791604272664607,853.2895428522017,675.4676479418322,0.9920481149592314,1-Highest Review (Top 5%)
Male,C,Medium,Employed,0,21,3,9640,276.9950185,1,0.81585880488764,827.8273156877691,675.3902044303663,0.9920077500605473,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,19,0,7550,129.6779531,1,0.7614053128709416,886.728817796379,675.1600329459321,0.9919673851618632,1-Highest Review (Top 5%)
Male,A,Medium,Housewife,0,18,4,47090,222.2151274,1,0.8337431493483706,809.4329763474224,674.8591988863251,0.9919270202631791,1-Highest Review (Top 5%)
Female,D,Medium,Unemployed,0,19,4,20625,284.9991194,0,0.8575504591447249,786.8853352872037,674.7938805697923,0.991886655364495,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,18,2,49760,239.4551701,1,0.8506537244366205,792.1524851973278,673.8474618548317,0.991846290465811,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,20,6,43420,284.1301175,1,0.8405240838635823,800.8748707966165,673.154617065691,0.9918059255671269,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,18,3,2190,270.4632326,0,0.8462974067582968,795.0804151068751,672.8744934692585,0.9917655606684427,1-Highest Review (Top 5%)
Male,C,Medium,Employed,0,20,2,16475,270.874006,1,0.8290734552293197,811.4365045343382,672.7404665134853,0.9917251957697586,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,1,22,2,23625,232.9029787,1,0.8316533898530643,808.4391438862186,672.3411545028829,0.9916848308710745,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,18,1,13650,253.6198858,1,0.804366512671209,835.7094547384078,672.2166997142906,0.9916444659723904,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,20,10,23435,251.432848,1,0.808097084764785,830.8511295295126,671.408375646328,0.9916041010737063,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,21,0,6930,171.3729361,0,0.7727627555577007,868.0701546576311,670.8122847306304,0.9915637361750222,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,21,0,6140,162.9324677,1,0.7827817382196199,856.83979218582,670.7185419029541,0.991523371276338,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,25,0,18870,284.2162652,0,0.8070145041033179,831.0542263680614,670.6728143753876,0.991483006377654,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,21,4,16635,284.9991194,1,0.8056942418296474,832.3741547653002,670.6390635422222,0.9914426414789699,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,23,0,3655,208.6667182,0,0.7581724693921771,884.5132650752272,670.6136063922223,0.9914022765802858,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,1,24,0,7150,270.7883545,1,0.7840505810824044,854.7315331811452,670.1527552601314,0.9913619116816017,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,21,0,22895,156.1042255,1,0.8014627859867912,835.2663621769444,669.4349056713861,0.9913215467829176,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,21,3,10355,284.1301175,1,0.7933351668285569,843.7436727795459,669.3715274051003,0.9912811818842334,1-Highest Review (Top 5%)
Male,C,Large,Unemployed,0,20,2,27710,161.4389472,1,0.827795468803608,807.9272250313522,668.7984960040263,0.9912408169855493,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,0,20,0,5680,185.1345389,0,0.8070413632333248,828.261211712972,668.4410574141224,0.9912004520868652,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,0,18,2,11925,297.3851697,1,0.789441578107966,846.5185138525613,668.2769114733761,0.9911399047388391,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,0,18,2,11925,297.3851697,1,0.789441578107966,846.5185138525613,668.2769114733761,0.9911399047388391,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,22,6,23130,285.6217445,1,0.8646842211187297,772.2516489951702,667.7538156190433,0.9910591749414709,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,22,6,23130,285.6217445,1,0.8646842211187297,772.2516489951702,667.7538156190433,0.9910591749414709,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,0,20,1,33705,201.6569069,1,0.8489989431795194,786.458184195643,667.7021672369847,0.9909986275934447,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,19,4,38200,88.29014956,1,0.7935806515090609,840.8275953151464,667.2645108969908,0.9909582626947606,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,22,1,27825,185.1345389,0,0.8014761824082248,832.3252673482806,667.088877796205,0.9909178977960765,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,21,5,35630,239.4551701,1,0.8201467939949372,813.1699706708347,666.9187444186422,0.9908775328973924,1-Highest Review (Top 5%)
Female,B,Large,Unemployed,0,18,4,9415,211.8309492,1,0.7855051369407138,848.6428673652485,666.6133317434995,0.9908371679987084,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,19,1,12865,140.4108252,1,0.7769301797448649,857.3786397043629,666.1233406549184,0.9907968031000243,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,21,1,3495,222.711392,1,0.8376727181971974,794.9438249863405,665.902754690385,0.9907564382013401,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,18,0,12335,218.9832303,0,0.786796424972087,845.3483960836251,665.117095894484,0.990716073302656,1-Highest Review (Top 5%)
Male,C,Large,Unemployed,0,22,7,8450,245.331155,0,0.8086400634115293,822.5127258168657,665.11674276134,0.9906757084039719,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,20,1,28095,251.432848,1,0.8336668818252824,795.8497974236468,663.4736190194543,0.9906353435052878,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,18,0,7830,225.1417422,1,0.7817597253124633,848.516608880894,663.3361110817905,0.9905949786066037,1-Highest Review (Top 5%)
Male,A,Large,Unemployed,0,21,12,36250,251.432848,1,0.812974800338695,815.902414237013,663.3081023101948,0.9905546137079196,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,18,11,7905,222.2151274,0,0.7851636783125936,843.2009798859183,662.0507829240108,0.9905142488092354,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,18,10,7435,222.6929824,1,0.760661967352447,870.0939900634828,661.8474062632292,0.9904738839105514,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,23,0,19035,291.3194903,1,0.8629670164810938,766.632235489224,661.5783329983668,0.9904335190118673,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,0,25,3,21605,275.2822626,1,0.8205940255934386,806.1054314669847,661.4853010602287,0.9903931541131832,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,21,0,4720,256.6405915,0,0.8038544795064554,822.2398571034238,660.961192361335,0.9903527892144991,1-Highest Review (Top 5%)
Male,B,Small,Self-employed,0,18,0,26355,225.1417422,0,0.8003120222086544,825.3673933948413,660.5514476729114,0.990312424315815,1-Highest Review (Top 5%)
Male,C,Large,Unemployed,0,23,2,6750,222.711392,1,0.7930890610546605,831.1011558335044,659.1372353214371,0.9902720594171308,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,0,27,4,43610,270.7883545,1,0.8094500233645806,814.0173001466976,658.9063226229172,0.9902316945184467,1-Highest Review (Top 5%)
Female,B,Large,Unemployed,0,19,1,9085,236.3993842,1,0.7991377831437746,824.3422859830025,658.7630669721281,0.9901913296197626,1-Highest Review (Top 5%)
Male,B,Medium,Employed,1,19,0,14640,297.3851697,1,0.8230994386187693,800.3049798123641,658.7305796073624,0.9901509647210786,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,21,2,4585,284.1301175,0,0.8090652113705114,813.6764092532767,658.317276039701,0.9901105998223945,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,0,18,3,12235,239.4551701,1,0.7588470914080931,867.4358250169377,658.2511527972828,0.9900702349237104,1-Highest Review (Top 5%)
Male,B,Large,Employed,0,21,0,5640,285.6217445,1,0.8175023216334371,804.6603106127658,657.8116720522186,0.9900298700250262,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,18,0,8975,222.2151274,1,0.7804463735160583,841.8662307537439,657.0314467773926,0.9899895051263421,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,19,1,16285,249.7835716,0,0.8284731716633695,792.0694757399715,656.2083107440366,0.989949140227658,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,21,15,40290,189.9730181,0,0.7689519476924626,851.8361696313318,655.0210817528995,0.9899087753289739,1-Highest Review (Top 5%)
Male,A,Large,Unemployed,1,18,1,15780,184.4785165,0,0.7855004719263972,833.7561480872472,654.9158477940678,0.9898684104302898,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,25,0,18275,249.7835716,1,0.8104979939626058,807.7692462190055,654.6953536451902,0.9898280455316057,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,21,0,19170,276.9950185,1,0.8466083908373545,772.5370949493978,654.0363868172742,0.9897876806329217,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,25,2,15390,284.9991194,0,0.788727582431615,829.0171641813295,653.8687036990533,0.9897473157342375,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,19,2,14550,123.969842,0,0.7717612565341826,846.7554516959669,653.4930513780488,0.9897069508355534,1-Highest Review (Top 5%)
Female,B,Medium,Unemployed,0,19,5,3795,202.5335882,1,0.7628073995453153,854.8594542541015,652.0931172762986,0.9896665859368693,1-Highest Review (Top 5%)
Male,C,Large,Unemployed,0,26,0,45120,238.240414,1,0.8197073710211484,795.1455825988519,651.7866950911844,0.9896262210381852,1-Highest Review (Top 5%)
Female,A,Medium,Unemployed,0,18,3,15735,201.3918071,1,0.7687453399162119,847.6363870138479,651.6165224603102,0.9895858561395011,1-Highest Review (Top 5%)
Male,C,Medium,Self-employed,0,20,1,5145,258.9237292,1,0.7793208185988983,835.8902786229933,651.4266961953323,0.989545491240817,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,0,22,15,8715,256.6405915,0,0.7834991835978187,831.1005298563026,651.1665866301277,0.9895051263421328,1-Highest Review (Top 5%)
Male,B,Medium,Self-employed,0,21,0,17145,272.9669948,1,0.7930035925351318,820.8355230001536,650.9255186195755,0.9894647614434487,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,20,0,15025,141.0368682,1,0.781408034952246,832.8366557367195,650.7852545954302,0.9894243965447647,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,21,3,25160,139.2830008,0,0.8003839965337843,811.5887095131529,649.5826148618339,0.9893840316460806,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,0,19,0,8150,284.1301175,1,0.8475497981506561,765.6590566924406,648.9341789518998,0.9893436667473965,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,20,4,47550,106.5583041,1,0.8312542437047223,780.4588247730583,648.759710129405,0.9893033018487124,1-Highest Review (Top 5%)
Male,B,Large,Employed,0,20,1,20380,285.6217445,1,0.8373795733774306,774.6286513094807,648.6582095594674,0.9892629369500282,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,1,22,0,9730,285.6217445,1,0.8475393686987529,765.0152075746354,648.3805060727519,0.9892225720513441,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,0,19,8,28280,225.1417422,1,0.8370094917528007,774.3710608435679,648.1559280647518,0.98918220715266,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,18,0,20160,206.2302755,1,0.7961514046507434,814.1051755832449,648.1509790740405,0.989141842253976,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,22,3,5285,282.3344767,1,0.7790146769440391,831.7732619512431,647.9635789496373,0.9891014773552919,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,22,4,29000,296.4319078,1,0.827475488524521,781.9050522850739,647.0072651193827,0.9890611124566078,1-Highest Review (Top 5%)
Female,B,Medium,Unemployed,1,21,0,16115,284.2162652,1,0.8206385095844032,787.8944809328588,646.5765525425182,0.9890207475579237,1-Highest Review (Top 5%)
Male,A,Large,Employed,0,22,0,37905,251.432848,0,0.8183395437791439,789.5901318202791,646.1528282463213,0.9889803826592395,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,22,2,3715,178.2443114,1,0.7670887596521025,842.3253584776235,646.1383144581129,0.9889400177605554,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,0,20,5,14950,293.5560359,1,0.7861279020790412,821.7395782287625,645.9924106882931,0.9888996528618713,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,18,1,9410,272.9669948,1,0.8300924041188525,776.3825545119084,644.4692611907261,0.9888592879631872,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,20,8,22835,296.4319078,1,0.8660301158758782,742.6711950613288,643.1756211166395,0.9888189230645031,1-Highest Review (Top 5%)
Male,B,Small,Self-employed,0,21,0,10935,290.1327193,0,0.7952968581070418,808.616165202979,643.0898956004938,0.988778558165819,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,21,1,15725,174.6445246,1,0.7775796207805988,826.1201136157471,642.3741646645578,0.9887381932671349,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,1,21,6,20085,207.1446249,1,0.7742587233865182,829.3556860165679,642.1358746885379,0.9886978283684508,1-Highest Review (Top 5%)
Male,A,Large,Unemployed,0,19,1,43505,94.36462339,1,0.7845846176484906,818.4126097053044,642.1139444643396,0.9886574634697667,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,0,18,9,16965,270.874006,1,0.8509668931807255,754.2210294074014,641.8171261663849,0.9886170985710826,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,0,21,1,14745,225.0430894,0,0.8285225159470982,774.4306220256984,641.6332073872079,0.9885767336723985,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,1,22,1,20445,222.711392,1,0.7936334624952147,808.1519645299627,641.3764418322243,0.9885363687737144,1-Highest Review (Top 5%)
Male,C,Large,Unemployed,0,20,2,16240,153.4523215,1,0.8032268715952797,798.3184710758584,641.2308480589885,0.9884960038750302,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,23,1,1115,207.1446249,1,0.7873243136529623,814.2261924858835,641.0600781572131,0.9884556389763461,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,1,20,0,9875,208.6667182,1,0.8185232307184269,783.1405557944996,641.0187378355383,0.988415274077662,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,18,1,21285,293.5560359,1,0.8281046693555698,773.8377101934484,640.8186211346168,0.988374909178978,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,21,0,2645,128.5434648,0,0.759922343733779,843.254719913091,640.8081031209274,0.9883345442802939,1-Highest Review (Top 5%)
Male,A,Large,Employed,0,22,1,44735,248.5121203,1,0.8094910478078177,791.1284085413724,640.4113643806868,0.9882941793816098,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,0,21,1,44990,171.3729361,1,0.8520404207902618,751.4486033297271,640.2645841833152,0.9882538144829256,1-Highest Review (Top 5%)
Male,C,Small,Self-employed,1,18,0,9525,251.432848,1,0.7915358879857487,808.5467781679308,639.9937920351693,0.9882134495842415,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,18,3,38815,103.9493988,1,0.8240781915475076,776.5593607866973,639.94563366639,0.9881730846855574,1-Highest Review (Top 5%)
Male,C,Medium,Self-employed,1,18,1,18245,275.0923407,0,0.8064177790374003,793.4131197250128,639.8224458677798,0.9881327197868733,1-Highest Review (Top 5%)
Male,A,Large,Employed,0,20,2,24445,249.7835716,1,0.8134530026891361,786.403241790598,639.7020783590327,0.9880923548881893,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,19,6,4825,234.675271,1,0.7566657242451725,844.7247710614199,639.1742806830268,0.9880519899895052,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,20,0,44665,81.90993935,0,0.8050892457960841,793.8995854828763,639.1600185142327,0.9880116250908211,1-Highest Review (Top 5%)
Male,B,Medium,Employed,1,20,0,11525,253.6198858,1,0.7944473342023527,803.8226335823141,638.5947484209839,0.9879712601921369,1-Highest Review (Top 5%)
